PID,DATE,TIME,ELAPSED,CPU,MEM,RSS,VSIZE,CMD
86654,2022-10-18,17:02:23,00:12,0.0,0.3,442244,35866332,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded_grid_parallel_doMC.R --restore --save --no-readline --vanilla
86678,2022-10-18,17:02:23,00:07,0.0,0.2,319780,36304624,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded_grid_parallel_doMC.R --restore --save --no-readline --vanilla
86679,2022-10-18,17:02:23,00:07,0.0,0.2,319824,36550384,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded_grid_parallel_doMC.R --restore --save --no-readline --vanilla
86680,2022-10-18,17:02:23,00:07,0.0,0.2,319552,36697840,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded_grid_parallel_doMC.R --restore --save --no-readline --vanilla
86681,2022-10-18,17:02:23,00:07,0.0,0.2,319532,36304624,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded_grid_parallel_doMC.R --restore --save --no-readline --vanilla
86682,2022-10-18,17:02:23,00:07,0.0,0.2,320216,36296432,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded_grid_parallel_doMC.R --restore --save --no-readline --vanilla
86683,2022-10-18,17:02:23,00:07,0.0,0.2,319996,36296432,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded_grid_parallel_doMC.R --restore --save --no-readline --vanilla
86684,2022-10-18,17:02:23,00:07,0.0,0.2,319788,36435696,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded_grid_parallel_doMC.R --restore --save --no-readline --vanilla
86685,2022-10-18,17:02:23,00:07,0.0,0.2,319580,36566768,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded_grid_parallel_doMC.R --restore --save --no-readline --vanilla
86686,2022-10-18,17:02:23,00:07,0.0,0.2,318996,36427504,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded_grid_parallel_doMC.R --restore --save --no-readline --vanilla
86687,2022-10-18,17:02:23,00:07,0.0,0.2,319332,36304624,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded_grid_parallel_doMC.R --restore --save --no-readline --vanilla
84689,2022-10-18,17:02:24,17:48,1882.9,2.0,2625480,71131820,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_zji494 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpakTKim -allow_unsupported_java
