PID,DATE,TIME,ELAPSED,CPU,MEM,RSS,VSIZE,CMD
84689,2022-10-18,16:57:27,12:51,1946.1,2.0,2667000,71054120,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_zji494 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpakTKim -allow_unsupported_java
86110,2022-10-18,16:57:27,00:10,0.0,0.0,1536,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla multithreaded_grid_parallel.R
86114,2022-10-18,16:57:27,00:10,0.0,0.3,458008,35722272,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded_grid_parallel.R --restore --save --no-readline --vanilla
84689,2022-10-18,16:57:28,12:52,1882.0,2.0,2666992,71053084,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_zji494 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpakTKim -allow_unsupported_java
86110,2022-10-18,16:57:28,00:11,0.0,0.0,1536,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla multithreaded_grid_parallel.R
86114,2022-10-18,16:57:28,00:11,0.0,0.3,458000,35721748,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded_grid_parallel.R --restore --save --no-readline --vanilla
84689,2022-10-18,16:57:29,12:53,1953.7,2.0,2667024,71054120,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_zji494 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpakTKim -allow_unsupported_java
86110,2022-10-18,16:57:29,00:12,0.0,0.0,1536,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla multithreaded_grid_parallel.R
86114,2022-10-18,16:57:29,00:12,0.0,0.3,458020,35721748,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded_grid_parallel.R --restore --save --no-readline --vanilla
84689,2022-10-18,16:57:30,12:55,1949.5,2.0,2667008,71053084,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_zji494 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpakTKim -allow_unsupported_java
86110,2022-10-18,16:57:30,00:14,0.0,0.0,1536,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla multithreaded_grid_parallel.R
86114,2022-10-18,16:57:30,00:14,0.0,0.3,458020,35721748,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded_grid_parallel.R --restore --save --no-readline --vanilla
84689,2022-10-18,16:57:32,12:56,1946.2,2.0,2666992,71052048,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_zji494 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpakTKim -allow_unsupported_java
86110,2022-10-18,16:57:32,00:15,0.0,0.0,1536,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla multithreaded_grid_parallel.R
86114,2022-10-18,16:57:32,00:15,0.7,0.3,458020,35721748,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded_grid_parallel.R --restore --save --no-readline --vanilla
84689,2022-10-18,16:57:33,12:57,1985.1,2.0,2666976,71051012,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_zji494 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpakTKim -allow_unsupported_java
86110,2022-10-18,16:57:33,00:16,0.0,0.0,1536,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla multithreaded_grid_parallel.R
86114,2022-10-18,16:57:33,00:16,0.2,0.3,458020,35721748,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded_grid_parallel.R --restore --save --no-readline --vanilla
84689,2022-10-18,16:57:34,12:58,1805.3,2.0,2666960,71049976,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_zji494 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpakTKim -allow_unsupported_java
86110,2022-10-18,16:57:34,00:17,0.0,0.0,1536,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla multithreaded_grid_parallel.R
86114,2022-10-18,16:57:34,00:17,0.3,0.3,458036,35722772,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded_grid_parallel.R --restore --save --no-readline --vanilla
84689,2022-10-18,16:57:35,12:59,1896.3,2.0,2654152,71054120,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_zji494 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpakTKim -allow_unsupported_java
86110,2022-10-18,16:57:35,00:18,0.0,0.0,1536,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla multithreaded_grid_parallel.R
86114,2022-10-18,16:57:35,00:18,0.1,0.3,458080,35723796,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded_grid_parallel.R --restore --save --no-readline --vanilla
84689,2022-10-18,16:57:36,13:00,1898.9,2.0,2654136,71053084,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_zji494 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpakTKim -allow_unsupported_java
86110,2022-10-18,16:57:36,00:19,0.0,0.0,1536,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla multithreaded_grid_parallel.R
86114,2022-10-18,16:57:36,00:19,0.1,0.3,458084,35723796,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded_grid_parallel.R --restore --save --no-readline --vanilla
84689,2022-10-18,16:57:37,13:01,1970.3,2.0,2654120,71052048,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_zji494 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpakTKim -allow_unsupported_java
86110,2022-10-18,16:57:37,00:20,0.0,0.0,1536,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla multithreaded_grid_parallel.R
86114,2022-10-18,16:57:37,00:20,0.0,0.3,458128,35724820,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded_grid_parallel.R --restore --save --no-readline --vanilla
84689,2022-10-18,16:57:38,13:03,1824.3,2.0,2654088,71049976,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_zji494 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpakTKim -allow_unsupported_java
86110,2022-10-18,16:57:38,00:22,0.0,0.0,1536,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla multithreaded_grid_parallel.R
86114,2022-10-18,16:57:38,00:22,0.0,0.3,458128,35724820,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded_grid_parallel.R --restore --save --no-readline --vanilla
84689,2022-10-18,16:57:40,13:04,1897.1,2.0,2654156,71054120,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_zji494 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpakTKim -allow_unsupported_java
86110,2022-10-18,16:57:40,00:23,0.0,0.0,1536,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla multithreaded_grid_parallel.R
86114,2022-10-18,16:57:40,00:23,0.8,0.3,458128,35724820,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded_grid_parallel.R --restore --save --no-readline --vanilla
84689,2022-10-18,16:57:41,13:05,1981.8,2.0,2654144,71053084,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_zji494 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpakTKim -allow_unsupported_java
86110,2022-10-18,16:57:41,00:24,0.0,0.0,1536,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla multithreaded_grid_parallel.R
86114,2022-10-18,16:57:41,00:24,0.2,0.3,458128,35724820,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded_grid_parallel.R --restore --save --no-readline --vanilla
84689,2022-10-18,16:57:42,13:06,1946.1,2.0,2654128,71052048,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_zji494 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpakTKim -allow_unsupported_java
86110,2022-10-18,16:57:42,00:25,0.0,0.0,1536,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla multithreaded_grid_parallel.R
86114,2022-10-18,16:57:42,00:25,0.3,0.3,458128,35724820,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded_grid_parallel.R --restore --save --no-readline --vanilla
84689,2022-10-18,16:57:43,13:07,1916.8,2.0,2654232,71054120,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_zji494 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpakTKim -allow_unsupported_java
86110,2022-10-18,16:57:43,00:26,0.0,0.0,1536,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla multithreaded_grid_parallel.R
86114,2022-10-18,16:57:43,00:26,0.0,0.3,458172,35725844,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded_grid_parallel.R --restore --save --no-readline --vanilla
84689,2022-10-18,16:57:44,13:08,53.2,2.0,2635656,71053084,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_zji494 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpakTKim -allow_unsupported_java
86110,2022-10-18,16:57:44,00:27,0.0,0.0,1536,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla multithreaded_grid_parallel.R
86114,2022-10-18,16:57:44,00:27,78.3,0.4,471596,35857940,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded_grid_parallel.R --restore --save --no-readline --vanilla
84689,2022-10-18,16:57:45,13:09,343.0,2.0,2636396,71060336,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_zji494 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpakTKim -allow_unsupported_java
86110,2022-10-18,16:57:45,00:28,0.0,0.0,1536,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla multithreaded_grid_parallel.R
86114,2022-10-18,16:57:45,00:28,67.2,0.4,480512,35857940,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded_grid_parallel.R --restore --save --no-readline --vanilla
84689,2022-10-18,16:57:46,13:10,1938.6,2.0,2636432,71060336,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_zji494 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpakTKim -allow_unsupported_java
86110,2022-10-18,16:57:46,00:29,0.0,0.0,1536,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla multithreaded_grid_parallel.R
86114,2022-10-18,16:57:46,00:29,1.1,0.4,480512,35857940,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded_grid_parallel.R --restore --save --no-readline --vanilla
84689,2022-10-18,16:57:47,13:12,1950.3,2.0,2624880,71060336,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_zji494 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpakTKim -allow_unsupported_java
86110,2022-10-18,16:57:47,00:31,0.0,0.0,1536,34272896,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla multithreaded_grid_parallel.R
86114,2022-10-18,16:57:47,00:31,0.1,0.4,480512,35857940,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded_grid_parallel.R --restore --save --no-readline --vanilla
